#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
646.306791,1000,16565.974499
725.724806,1000,16565.975416
640.830454,1000,16565.975507
738.254296,1000,16565.975532
633.26136,1000,16565.975647
683.909622,1000,16565.975709
674.435602,1000,16565.976262
706.307281,1000,16565.976588
928.577206,1000,16582.701813
850.535838,1000,16582.704532
792.378264,1000,16582.704777
873.554941,1000,16582.704895
853.647678,1000,16582.704895
955.39749,1000,16582.704956
930.185197,1000,16582.705007
1001.462567,1000,16582.711992
699.845161,1000,16600.266966
788.560681,1000,16600.267361
830.797146,1000,16600.267817
696.531605,1000,16600.268168
914.585621,1000,16600.268877
909.186908,1000,16600.269077
836.111393,1000,16600.269859
850.834153,1000,16600.270467
836.916624,1000,16616.106435
656.681702,1000,16616.106611
778.54375,1000,16616.106797
796.32784,1000,16616.106819
710.618927,1000,16616.107095
703.269416,1000,16616.107176
937.605457,1000,16616.107313
761.85051,1000,16616.10859
809.998967,1000,16634.075448
880.460476,1000,16634.076459
888.580073,1000,16634.077338
774.497692,1000,16634.077647
942.072714,1000,16634.078195
957.414817,1000,16634.078444
839.754725,1000,16634.079536
813.296624,1000,16634.083874
831.575637,1000,16651.244031
897.293086,1000,16651.244383
929.218206,1000,16651.244493
929.353163,1000,16651.244626
1045.216118,1000,16651.244716
897.254915,1000,16651.244738
894.598499,1000,16651.245367
914.577123,1000,16651.246452
587.661636,1000,16667.669663
757.611293,1000,16667.670392
586.664429,1000,16667.670403
629.967766,1000,16667.670656
814.539896,1000,16667.670668
730.061535,1000,16667.670823
708.774299,1000,16667.671058
683.102207,1000,16667.672021
972.157474,1000,16683.989861
558.169751,1000,16683.992096
701.145907,1000,16683.992197
707.566618,1000,16683.992271
687.443669,1000,16683.99228
694.467803,1000,16683.993051
587.712057,1000,16683.993637
614.157446,1000,16683.999987
692.330105,1000,16700.872406
847.610658,1000,16700.872966
795.465525,1000,16700.873087
847.079469,1000,16700.873593
728.43885,1000,16700.873808
575.714993,1000,16700.873992
764.913283,1000,16700.874766
856.859016,1000,16700.875139
846.327667,1000,16717.418596
824.918512,1000,16717.420234
812.110663,1000,16717.420234
610.971809,1000,16717.420817
691.338993,1000,16717.420973
618.27915,1000,16717.421015
973.126586,1000,16717.421047
750.214243,1000,16717.425523
829.233428,1000,16733.787929
590.000926,1000,16733.788801
789.633236,1000,16733.78911
708.328323,1000,16733.790025
808.895034,1000,16733.790025
624.189263,1000,16733.79013
836.204337,1000,16733.790241
794.84354,1000,16733.792277
870.219043,1000,16752.14278
898.249873,1000,16752.144731
789.076274,1000,16752.145144
804.234342,1000,16752.145236
814.500631,1000,16752.146156
859.222161,1000,16752.146636
861.941773,1000,16752.146851
863.70177,1000,16752.152422
798.960647,1000,16768.822393
623.2566,1000,16768.824074
863.666665,1000,16768.824158
685.1025,1000,16768.824451
949.576601,1000,16768.824696
679.546888,1000,16768.824751
679.776868,1000,16768.824878
699.916388,1000,16768.829218
734.639236,1000,16786.016157
656.576362,1000,16786.016393
686.883429,1000,16786.016818
659.584723,1000,16786.016962
711.923847,1000,16786.017287
716.701327,1000,16786.017439
819.122099,1000,16786.018913
715.479672,1000,16786.019888
907.153067,1000,16803.955618
813.801335,1000,16803.957877
939.542174,1000,16803.958307
674.527135,1000,16803.958815
683.720277,1000,16803.959491
645.180131,1000,16803.959649
955.619189,1000,16803.960397
642.675581,1000,16803.963627
662.094425,1000,16821.84288
779.099599,1000,16821.843
767.856768,1000,16821.843324
662.822733,1000,16821.844268
799.651236,1000,16821.844526
705.569613,1000,16821.84489
746.850624,1000,16821.844968
656.756386,1000,16821.845058
1011.703894,1000,16838.312891
640.123019,1000,16838.31339
659.220749,1000,16838.313657
750.265585,1000,16838.314012
851.992784,1000,16838.314094
816.255916,1000,16838.314152
1026.969382,1000,16838.314153
877.935501,1000,16838.316561
623.51485,1000,16855.624824
862.029461,1000,16855.625923
661.69132,1000,16855.625942
693.530594,1000,16855.626074
744.563228,1000,16855.626258
661.667024,1000,16855.626283
803.23158,1000,16855.626543
828.500885,1000,16855.630657
542.790637,1000,16872.89158
775.724068,1000,16872.892565
545.607158,1000,16872.892929
868.286775,1000,16872.893619
540.148808,1000,16872.893738
782.510486,1000,16872.894011
933.356826,1000,16872.89451
666.159365,1000,16872.897421
619.495209,1000,16890.164074
693.029513,1000,16890.165074
585.246662,1000,16890.165781
802.315381,1000,16890.166551
571.732205,1000,16890.166776
851.582987,1000,16890.166961
684.1528,1000,16890.167233
727.639995,1000,16890.169903
775.068086,1000,16907.25514
808.847363,1000,16907.258317
632.569353,1000,16907.258477
690.937137,1000,16907.258638
928.858564,1000,16907.258657
559.967661,1000,16907.258756
509.783272,1000,16907.258919
513.816023,1000,16907.265342
818.553654,1000,16923.822026
531.234223,1000,16923.822147
842.529356,1000,16923.822149
588.692427,1000,16923.82225
902.273976,1000,16923.82232
702.466487,1000,16923.822494
880.143172,1000,16923.822713
675.695617,1000,16923.822738
748.717725,1000,16941.022469
521.536114,1000,16941.025452
949.020439,1000,16941.025537
632.80054,1000,16941.026129
927.214353,1000,16941.026494
1028.187747,1000,16941.026494
928.007378,1000,16941.027477
908.360815,1000,16941.033475
730.0288,1000,16957.907063
743.735571,1000,16957.910048
955.11969,1000,16957.91014
864.893378,1000,16957.910786
767.308472,1000,16957.910878
896.769549,1000,16957.910903
789.217162,1000,16957.911148
755.894955,1000,16957.916962
752.963156,1000,16974.466987
732.890691,1000,16974.469947
772.726502,1000,16974.470154
775.005375,1000,16974.4705
865.554119,1000,16974.470562
773.552391,1000,16974.47068
875.380549,1000,16974.471003
820.555976,1000,16974.477291
650.875375,1000,16991.762785
656.663592,1000,16991.762979
656.190909,1000,16991.763366
865.388009,1000,16991.763487
708.535131,1000,16991.764285
929.428789,1000,16991.765052
559.708428,1000,16991.76539
944.837543,1000,16991.765639
846.069562,1000,17008.336014
856.113727,1000,17008.338522
690.778124,1000,17008.338626
635.252466,1000,17008.338987
743.327853,1000,17008.339269
695.703966,1000,17008.339625
744.679344,1000,17008.340272
708.391089,1000,17008.3447
759.936793,1000,17024.888374
1078.026322,1000,17024.889882
886.659725,1000,17024.890273
943.922633,1000,17024.890306
859.171462,1000,17024.890358
997.094049,1000,17024.890528
901.91308,1000,17024.890593
766.594702,1000,17024.894382
582.228414,1000,17041.675091
600.28542,1000,17041.677135
705.314953,1000,17041.67743
808.858584,1000,17041.67765
896.072261,1000,17041.678353
547.511837,1000,17041.678855
871.688359,1000,17041.678863
515.417801,1000,17041.684473
757.48581,1000,17058.869395
723.095894,1000,17058.870333
666.590627,1000,17058.870484
584.14417,1000,17058.870796
744.53385,1000,17058.870903
672.761696,1000,17058.871957
815.899593,1000,17058.872338
665.924933,1000,17058.873713
850.558281,1000,17075.662637
831.922742,1000,17075.664153
846.684025,1000,17075.664445
865.288501,1000,17075.664677
901.904098,1000,17075.664677
905.892812,1000,17075.66484
530.936718,1000,17075.664885
869.891171,1000,17075.668662
887.760094,1000,17093.945753
900.354612,1000,17093.946809
678.810494,1000,17093.947135
852.953329,1000,17093.947297
902.175474,1000,17093.947499
822.00706,1000,17093.947667
862.476486,1000,17093.949564
945.108323,1000,17093.949614
813.896706,1000,17111.326368
912.713132,1000,17111.326936
888.827747,1000,17111.327223
937.625625,1000,17111.327561
932.243758,1000,17111.327766
539.574144,1000,17111.327889
715.349346,1000,17111.328099
946.777917,1000,17111.329417
752.228115,1000,17128.102124
832.272965,1000,17128.103957
926.332966,1000,17128.104445
601.3579,1000,17128.104492
654.786636,1000,17128.10464
898.032289,1000,17128.10515
650.410711,1000,17128.105216
614.703187,1000,17128.107919
883.889185,1000,17144.898015
736.618089,1000,17144.899565
834.541889,1000,17144.899971
919.171624,1000,17144.900203
860.794439,1000,17144.900298
819.183389,1000,17144.900583
823.854626,1000,17144.901502
874.322544,1000,17144.903159
580.381616,1000,17160.859702
521.214951,1000,17160.860244
899.980053,1000,17160.860495
894.18114,1000,17160.860513
846.778397,1000,17160.860618
539.070375,1000,17160.860628
899.326391,1000,17160.860682
698.872211,1000,17160.860824
802.374225,1000,17177.637603
720.970515,1000,17177.63978
808.532928,1000,17177.639781
742.938723,1000,17177.639951
685.517309,1000,17177.640177
571.041997,1000,17177.640336
534.496186,1000,17177.640789
665.884338,1000,17177.644188
595.759081,1000,17195.44009
565.246609,1000,17195.440657
483.457437,1000,17195.440703
661.340439,1000,17195.440787
598.505227,1000,17195.440859
846.783256,1000,17195.441412
768.38263,1000,17195.441572
833.345077,1000,17195.442964
910.949762,1000,17212.333685
887.04567,1000,17212.336638
918.29368,1000,17212.336847
906.745766,1000,17212.336853
905.642396,1000,17212.336873
828.151138,1000,17212.336945
808.697815,1000,17212.337291
828.978144,1000,17212.345018
728.375295,1000,17229.191398
764.320689,1000,17229.191398
720.178655,1000,17229.191697
786.463684,1000,17229.191712
872.375705,1000,17229.191937
740.212108,1000,17229.192006
843.726923,1000,17229.192351
839.836548,1000,17229.192516
703.565971,1000,17245.9903
663.001571,1000,17245.993093
705.278963,1000,17245.993225
822.304604,1000,17245.993946
771.14496,1000,17245.994003
597.155783,1000,17245.994452
697.014696,1000,17245.995003
654.669489,1000,17246.001871
534.618119,1000,17264.094762
716.363704,1000,17264.095679
720.122701,1000,17264.095743
901.779898,1000,17264.096146
850.502718,1000,17264.096315
911.909317,1000,17264.096573
886.048236,1000,17264.097194
957.225173,1000,17264.097492
740.963921,1000,17282.580354
997.399653,1000,17282.58113
815.349569,1000,17282.581199
877.461929,1000,17282.581266
970.897189,1000,17282.581409
909.572801,1000,17282.582393
1012.650011,1000,17282.582692
968.786111,1000,17282.582877
919.404924,1000,17299.707594
818.536018,1000,17299.709623
931.915465,1000,17299.710016
926.638683,1000,17299.710172
610.341393,1000,17299.710241
919.026458,1000,17299.710681
900.34614,1000,17299.711297
855.067061,1000,17299.718064
961.612665,1000,17316.519466
821.813268,1000,17316.522745
930.67051,1000,17316.522802
906.484573,1000,17316.52297
804.776786,1000,17316.523068
961.927001,1000,17316.52333
431.424097,1000,17316.523667
711.92514,1000,17316.528379
661.390344,1000,17334.186606
737.42963,1000,17334.186788
791.051847,1000,17334.1871
562.627249,1000,17334.187998
775.042507,1000,17334.188302
900.292112,1000,17334.188335
662.660851,1000,17334.189097
920.258857,1000,17334.189306
679.189689,1000,17351.206385
727.511487,1000,17351.207063
687.771745,1000,17351.207108
850.835853,1000,17351.207122
896.619713,1000,17351.207253
889.524025,1000,17351.207267
659.493407,1000,17351.208321
726.589177,1000,17351.208421
743.227433,1000,17368.821923
555.41844,1000,17368.824853
966.317042,1000,17368.825119
524.479129,1000,17368.825262
946.765027,1000,17368.826173
818.441611,1000,17368.826825
673.993768,1000,17368.827768
318.756392,1000,17368.832931
787.697628,1000,17385.614486
739.47295,1000,17385.614503
642.292393,1000,17385.614614
458.18803,1000,17385.61461
795.904442,1000,17385.614686
547.60415,1000,17385.614869
888.332276,1000,17385.615179
738.300737,1000,17385.616899
715.092429,1000,17402.450718
1029.630652,1000,17402.453666
810.458571,1000,17402.453767
948.685249,1000,17402.453846
1040.311648,1000,17402.454051
508.040651,1000,17402.454292
894.757791,1000,17402.454654
707.476005,1000,17402.461338
529.51981,1000,17419.998224
721.434244,1000,17419.998723
810.340807,1000,17419.999485
533.11164,1000,17419.99956
530.129915,1000,17419.999803
677.50999,1000,17419.999843
553.110622,1000,17420.000197
556.20528,1000,17420.000466
424.965152,1000,17436.160503
922.080513,1000,17436.161826
679.403274,1000,17436.162223
1056.023463,1000,17436.162243
912.264133,1000,17436.162311
673.724254,1000,17436.162404
910.700806,1000,17436.16252
879.816249,1000,17436.164385
825.5265,1000,17454.240932
897.135838,1000,17454.24126
484.627548,1000,17454.241643
915.925195,1000,17454.241791
854.243623,1000,17454.241908
826.350551,1000,17454.242002
792.885687,1000,17454.24427
846.158522,1000,17454.24586
924.56788,1000,17473.280257
906.337417,1000,17473.281872
849.536041,1000,17473.281995
869.004097,1000,17473.282028
920.486017,1000,17473.282068
769.097622,1000,17473.284862
856.246077,1000,17473.284971
511.042105,1000,17473.28566
943.734485,1000,17490.40004
699.911576,1000,17490.40023
621.125598,1000,17490.400494
905.110791,1000,17490.400641
732.431382,1000,17490.400891
960.561764,1000,17490.401485
597.931267,1000,17490.401544
943.967498,1000,17490.402305
821.594314,1000,17507.586358
902.274428,1000,17507.586473
786.158456,1000,17507.586643
838.151348,1000,17507.586794
767.033493,1000,17507.586832
755.570652,1000,17507.58761
757.307241,1000,17507.587737
853.161152,1000,17507.587971
878.821891,1000,17526.437371
929.1788,1000,17526.437536
959.461467,1000,17526.438006
921.028261,1000,17526.438103
839.769319,1000,17526.439414
962.787311,1000,17526.439436
946.765515,1000,17526.439523
989.182893,1000,17526.43955
821.931239,1000,17543.578006
432.59434,1000,17543.580063
918.16709,1000,17543.580899
501.610069,1000,17543.580924
888.100018,1000,17543.581054
830.730741,1000,17543.581344
400.931324,1000,17543.581498
469.169413,1000,17543.58576
855.060627,1000,17563.078068
500.805706,1000,17563.080196
797.942879,1000,17563.080833
879.030027,1000,17563.081695
906.572117,1000,17563.081762
873.432512,1000,17563.082165
915.811056,1000,17563.082769
907.907585,1000,17563.087672
659.692109,1000,17579.787405
874.875095,1000,17579.789031
918.340523,1000,17579.789089
463.35316,1000,17579.789171
849.983526,1000,17579.789257
897.030486,1000,17579.78954
585.611345,1000,17579.789618
674.850737,1000,17579.792685
799.479146,1000,17596.767819
399.597148,1000,17596.770979
814.119029,1000,17596.771144
687.614668,1000,17596.771155
837.306307,1000,17596.771193
858.202369,1000,17596.77168
835.018514,1000,17596.771853
905.166166,1000,17596.779487
573.349125,1000,17614.90068
523.683864,1000,17614.900794
671.658077,1000,17614.90128
551.844989,1000,17614.901661
721.456315,1000,17614.901666
840.36157,1000,17614.90195
684.023606,1000,17614.902383
857.858862,1000,17614.903424
558.873897,1000,17632.991625
797.971491,1000,17632.992004
599.301624,1000,17632.992315
816.386243,1000,17632.992431
433.986348,1000,17632.992507
865.579187,1000,17632.993929
694.105371,1000,17632.99454
939.26267,1000,17632.999777
870.693889,1000,17651.680181
876.090367,1000,17651.68291
554.246818,1000,17651.683263
797.958877,1000,17651.68405
864.231956,1000,17651.685459
906.92684,1000,17651.68608
952.814111,1000,17651.687065
805.71104,1000,17651.693372
477.984902,1000,17668.95184
656.239075,1000,17668.951952
730.005066,1000,17668.953193
635.952131,1000,17668.95324
549.968691,1000,17668.953244
685.123931,1000,17668.953397
842.322612,1000,17668.953551
579.048611,1000,17668.954137
535.189524,1000,17685.88615
638.428864,1000,17685.886487
757.448169,1000,17685.886532
352.684089,1000,17685.886661
916.748684,1000,17685.886769
542.322167,1000,17685.886908
543.234647,1000,17685.887728
479.996572,1000,17685.88788
827.166427,1000,17702.910469
709.474947,1000,17702.910815
695.564552,1000,17702.910942
862.228441,1000,17702.911393
517.384855,1000,17702.911618
745.765035,1000,17702.912111
913.827328,1000,17702.912432
1022.72397,1000,17702.91245
619.648355,1000,17719.071504
277.359207,1000,17719.071567
888.407428,1000,17719.071684
655.986786,1000,17719.071718
922.111913,1000,17719.071927
652.416699,1000,17719.07214
532.148176,1000,17719.07252
515.882428,1000,17719.072724
632.551304,1000,17739.051567
660.445618,1000,17739.051704
708.914328,1000,17739.052118
682.738886,1000,17739.052611
793.780291,1000,17739.052855
738.719661,1000,17739.053344
748.482587,1000,17739.053822
872.581173,1000,17739.05533
559.030191,1000,17756.857575
586.854227,1000,17756.859683
500.69463,1000,17756.859899
532.650987,1000,17756.860965
588.586861,1000,17756.861131
608.417478,1000,17756.86125
502.911099,1000,17756.861395
741.571011,1000,17756.865565
476.140176,1000,17774.853997
395.046186,1000,17774.853996
627.135492,1000,17774.85401
760.450065,1000,17774.854213
596.921938,1000,17774.85569
545.847062,1000,17774.856135
694.097215,1000,17774.8571
504.420671,1000,17774.863149
538.662609,1000,17791.854959
653.53907,1000,17791.855199
337.140619,1000,17791.855249
375.996159,1000,17791.855263
772.932398,1000,17791.855915
761.614774,1000,17791.856041
790.307945,1000,17791.856261
377.052765,1000,17791.856776
747.283495,1000,17808.045339
720.479743,1000,17808.047383
721.554245,1000,17808.048087
711.035842,1000,17808.048412
507.724725,1000,17808.04855
572.76742,1000,17808.049269
580.693855,1000,17808.049289
703.258704,1000,17808.052211
282.375513,1000,17824.866567
306.579034,1000,17824.86845
597.238131,1000,17824.868479
429.242581,1000,17824.86849
300.877761,1000,17824.868843
326.052068,1000,17824.868941
310.86831,1000,17824.869097
425.909825,1000,17824.872995
383.79915,1000,17841.44921
500.318806,1000,17841.452018
492.191439,1000,17841.452023
635.532946,1000,17841.452052
524.694214,1000,17841.452079
455.118247,1000,17841.452486
809.99328,1000,17841.452608
768.424198,1000,17841.461243
538.850439,1000,17859.160459
522.057354,1000,17859.163953
575.972352,1000,17859.164163
770.641332,1000,17859.164427
762.619832,1000,17859.164439
480.728466,1000,17859.165323
742.57341,1000,17859.165742
508.555462,1000,17859.171644
627.640111,1000,17876.035239
439.900201,1000,17876.035547
556.392503,1000,17876.035735
923.516981,1000,17876.03623
561.140624,1000,17876.036231
239.574259,1000,17876.036535
601.823344,1000,17876.036621
702.301997,1000,17876.037225
485.333777,1000,17892.716581
721.174866,1000,17892.717316
730.683268,1000,17892.717596
698.279669,1000,17892.717649
761.068294,1000,17892.717938
755.776863,1000,17892.717964
461.429491,1000,17892.718099
486.63263,1000,17892.721937
780.696335,1000,17909.736179
866.541612,1000,17909.736204
879.991984,1000,17909.736385
901.501182,1000,17909.736619
716.261188,1000,17909.73677
295.373882,1000,17909.737127
823.257305,1000,17909.73754
662.690995,1000,17909.737836
775.628828,1000,17926.72807
859.405956,1000,17926.729261
758.516513,1000,17926.729269
638.833428,1000,17926.729471
843.68112,1000,17926.729815
930.602159,1000,17926.729848
1009.122617,1000,17926.731694
891.818113,1000,17926.732854
699.197053,1000,17944.143106
927.984863,1000,17944.143183
822.617045,1000,17944.14334
650.450968,1000,17944.143491
865.064571,1000,17944.143747
914.293461,1000,17944.14423
874.308106,1000,17944.145231
862.916227,1000,17944.145296
764.363482,1000,17961.189606
798.62849,1000,17961.192075
800.271027,1000,17961.192147
873.517723,1000,17961.192493
518.869809,1000,17961.192561
594.637855,1000,17961.192561
714.184639,1000,17961.194018
834.955788,1000,17961.196856
466.378626,1000,17978.026119
543.435059,1000,17978.028144
578.847585,1000,17978.028568
962.860723,1000,17978.02876
863.584592,1000,17978.02878
798.758468,1000,17978.029431
453.068364,1000,17978.029509
240.467026,1000,17978.032185
489.557335,1000,17994.802283
627.107924,1000,17994.802389
653.493895,1000,17994.802593
415.644278,1000,17994.802609
838.087001,1000,17994.802838
860.279074,1000,17994.803235
844.213265,1000,17994.803406
899.281059,1000,17994.805653
903.83583,1000,18011.72896
889.396993,1000,18011.730584
858.069807,1000,18011.730756
899.127118,1000,18011.730827
764.733628,1000,18011.731323
811.239282,1000,18011.731437
1003.767066,1000,18011.732826
916.727179,1000,18011.736259
733.44395,1000,18028.478814
528.755485,1000,18028.479402
786.901979,1000,18028.479432
808.797787,1000,18028.479562
865.334845,1000,18028.479948
547.427891,1000,18028.480187
947.50779,1000,18028.481919
808.337445,1000,18028.482345
943.725822,1000,18045.920517
431.077702,1000,18045.920622
1034.084609,1000,18045.920867
1011.781742,1000,18045.921164
971.354526,1000,18045.921171
895.562684,1000,18045.921235
594.100466,1000,18045.922898
603.439058,1000,18045.922924
642.634254,1000,18062.910493
575.874744,1000,18062.911995
938.176833,1000,18062.911995
606.469072,1000,18062.91288
904.085084,1000,18062.913996
928.21491,1000,18062.914988
591.934165,1000,18062.916451
673.978353,1000,18062.917326
595.969849,1000,18079.145253
408.595992,1000,18079.147049
687.991786,1000,18079.147092
686.540904,1000,18079.147092
700.71135,1000,18079.147332
702.115744,1000,18079.147769
755.81792,1000,18079.147941
649.196982,1000,18079.151563
803.765594,1000,18095.790842
677.015072,1000,18095.791025
972.058863,1000,18095.791078
905.907574,1000,18095.791094
676.204222,1000,18095.791112
826.79932,1000,18095.791137
946.234648,1000,18095.791408
873.650366,1000,18095.791665
235.910637,1000,18113.811715
371.723599,1000,18113.814835
283.578419,1000,18113.814862
421.396497,1000,18113.815005
420.849485,1000,18113.815089
768.27171,1000,18113.815724
978.07766,1000,18113.819093
522.520997,1000,18113.821462
789.98875,1000,18130.639185
560.845486,1000,18130.642396
687.091197,1000,18130.64249
851.927851,1000,18130.642567
992.153201,1000,18130.643028
680.826939,1000,18130.643028
717.284667,1000,18130.644011
936.86225,1000,18130.649651
689.300337,1000,18150.034305
716.391954,1000,18150.038123
765.468373,1000,18150.038442
636.896329,1000,18150.038569
774.985223,1000,18150.038786
682.579855,1000,18150.039193
748.358116,1000,18150.039428
714.574131,1000,18150.0472
673.69322,1000,18166.890348
953.982678,1000,18166.890558
674.402009,1000,18166.891157
971.072738,1000,18166.891376
908.742305,1000,18166.891442
786.918518,1000,18166.891694
701.910365,1000,18166.891721
969.934126,1000,18166.893208
967.568466,1000,18184.00601
736.054057,1000,18184.008898
829.348473,1000,18184.009043
879.480874,1000,18184.009537
743.249184,1000,18184.009728
832.259876,1000,18184.010516
900.175199,1000,18184.010711
838.45451,1000,18184.01762
679.871055,1000,18201.103915
770.97722,1000,18201.104289
740.55835,1000,18201.1046
766.602061,1000,18201.104678
804.608908,1000,18201.104781
887.950843,1000,18201.105107
782.924165,1000,18201.105371
766.624605,1000,18201.105859
750.368656,1000,18218.391236
792.483413,1000,18218.391331
557.180272,1000,18218.391445
738.243273,1000,18218.391667
907.90657,1000,18218.392107
805.170477,1000,18218.392882
861.780816,1000,18218.393018
866.736644,1000,18218.393049
880.145404,1000,18234.959259
671.879984,1000,18234.961689
686.031702,1000,18234.962134
734.473289,1000,18234.96234
675.708176,1000,18234.962361
969.681319,1000,18234.962614
1007.925467,1000,18234.962773
663.911394,1000,18234.968533
677.836436,1000,18252.21087
810.004553,1000,18252.211198
745.208624,1000,18252.211273
698.353245,1000,18252.211724
564.536834,1000,18252.211727
878.47922,1000,18252.212771
532.678911,1000,18252.214203
613.477549,1000,18252.214975
535.319858,1000,18270.203543
747.276986,1000,18270.207019
578.922375,1000,18270.207248
512.260306,1000,18270.207383
537.684528,1000,18270.208239
632.184314,1000,18270.208381
505.238146,1000,18270.209554
433.080074,1000,18270.213225
586.67025,1000,18287.476914
535.070598,1000,18287.476998
598.49729,1000,18287.477168
585.228024,1000,18287.477188
571.517151,1000,18287.477434
617.917294,1000,18287.477625
419.123824,1000,18287.478387
475.514578,1000,18287.479502
454.810993,1000,18305.859728
500.736981,1000,18305.860278
495.063747,1000,18305.860547
640.92025,1000,18305.860895
514.739725,1000,18305.861601
581.853607,1000,18305.861933
665.919307,1000,18305.862241
613.005347,1000,18305.869425
705.462083,1000,18323.031543
759.72578,1000,18323.034623
775.956739,1000,18323.0348
540.844862,1000,18323.034822
802.793513,1000,18323.035126
794.423437,1000,18323.03528
892.345858,1000,18323.036884
820.810593,1000,18323.040295
542.914822,1000,18341.293674
798.618684,1000,18341.294647
639.132575,1000,18341.295236
685.554889,1000,18341.295334
754.396582,1000,18341.295506
807.344712,1000,18341.295822
961.33209,1000,18341.296877
638.369389,1000,18341.298902
756.802635,1000,18357.475789
733.11741,1000,18357.475986
876.795307,1000,18357.476038
934.318897,1000,18357.476185
876.407848,1000,18357.476352
761.024607,1000,18357.476374
883.455253,1000,18357.476581
981.72519,1000,18357.477315
906.051975,1000,18377.308517
920.718946,1000,18377.309207
530.673288,1000,18377.310389
961.073531,1000,18377.310912
938.795524,1000,18377.311309
1010.869638,1000,18377.311486
868.03196,1000,18377.313235
796.743919,1000,18377.313952
643.577718,1000,18395.337991
621.787164,1000,18395.338003
580.391245,1000,18395.338229
586.557796,1000,18395.33825
745.331354,1000,18395.338734
873.908229,1000,18395.338849
631.77142,1000,18395.339236
895.061307,1000,18395.339788
648.360495,1000,18412.037053
712.608799,1000,18412.037247
564.48449,1000,18412.037289
440.677418,1000,18412.037289
371.533624,1000,18412.037615
878.416976,1000,18412.037699
447.566877,1000,18412.039264
535.784325,1000,18412.039396
336.275147,1000,18429.517449
584.220611,1000,18429.517655
420.005822,1000,18429.518058
663.846632,1000,18429.518185
589.174637,1000,18429.518861
918.826531,1000,18429.519185
876.664668,1000,18429.52009
491.937042,1000,18429.520617
804.063806,1000,18446.432667
814.317376,1000,18446.43292
865.366633,1000,18446.433148
992.961524,1000,18446.433349
912.6235,1000,18446.433734
1018.973219,1000,18446.433921
923.595539,1000,18446.434992
955.043278,1000,18446.437019
784.788711,1000,18464.885568
682.995261,1000,18464.887391
670.470548,1000,18464.887659
836.674738,1000,18464.888406
860.521806,1000,18464.888663
749.211352,1000,18464.888743
763.227264,1000,18464.888982
855.139736,1000,18464.897012
876.152244,1000,18482.044564
1001.79071,1000,18482.045818
930.714595,1000,18482.046123
971.569142,1000,18482.046279
836.165161,1000,18482.046342
841.994395,1000,18482.046739
462.105875,1000,18482.046929
635.360329,1000,18482.049132
709.968387,1000,18499.312151
1000.684483,1000,18499.313736
749.873501,1000,18499.313799
689.661656,1000,18499.313797
952.788915,1000,18499.313857
922.499428,1000,18499.314306
555.217171,1000,18499.315094
691.927758,1000,18499.31718
681.763383,1000,18517.161373
697.612611,1000,18517.161433
533.301106,1000,18517.161763
461.401351,1000,18517.161804
396.164995,1000,18517.162022
675.101608,1000,18517.162104
506.909706,1000,18517.162832
802.816004,1000,18517.164929
946.477356,1000,18534.679951
728.298604,1000,18534.680149
515.642786,1000,18534.680149
840.713699,1000,18534.68029
918.307379,1000,18534.680353
899.613919,1000,18534.680827
639.705017,1000,18534.681036
900.560722,1000,18534.681625
880.190269,1000,18550.688353
927.320584,1000,18550.688409
766.551767,1000,18550.688465
915.153065,1000,18550.688559
697.112493,1000,18550.688705
726.442358,1000,18550.688729
892.964628,1000,18550.689124
754.753748,1000,18550.689165
707.065485,1000,18567.743586
748.278743,1000,18567.746405
914.589627,1000,18567.746415
603.175628,1000,18567.746559
615.621678,1000,18567.74661
475.504427,1000,18567.747193
552.666687,1000,18567.750015
758.448614,1000,18567.753557
919.399495,1000,18585.810373
536.791478,1000,18585.810409
896.470514,1000,18585.811012
898.069201,1000,18585.811029
1009.400937,1000,18585.811232
975.198198,1000,18585.811315
971.365067,1000,18585.811711
918.305538,1000,18585.811802
635.637549,1000,18603.790363
663.461012,1000,18603.793278
638.823914,1000,18603.79376
783.436968,1000,18603.794126
837.250065,1000,18603.794899
688.425055,1000,18603.79554
798.031988,1000,18603.795577
628.530419,1000,18603.801134
665.499696,1000,18620.416675
947.888437,1000,18620.41698
797.475279,1000,18620.417267
764.107858,1000,18620.417321
924.398656,1000,18620.417626
776.214425,1000,18620.417798
849.615027,1000,18620.418238
779.376021,1000,18620.421321
667.504275,1000,18637.855988
621.67987,1000,18637.856367
624.188701,1000,18637.856627
749.866311,1000,18637.856892
802.341647,1000,18637.857048
889.00004,1000,18637.857258
766.754903,1000,18637.85727
757.573942,1000,18637.858993
1021.927453,1000,18654.662834
818.187826,1000,18654.66548
833.523034,1000,18654.665568
699.548682,1000,18654.6656
836.284325,1000,18654.665871
892.096291,1000,18654.665883
831.940565,1000,18654.665884
1006.433592,1000,18654.670749
588.670648,1000,18672.682282
547.273986,1000,18672.684885
586.019825,1000,18672.685449
563.92471,1000,18672.685521
671.852738,1000,18672.685696
690.784185,1000,18672.686601
657.494719,1000,18672.686625
734.402006,1000,18672.692108
432.9738,1000,18689.735842
845.661254,1000,18689.738268
684.581308,1000,18689.738414
762.599171,1000,18689.738775
519.005155,1000,18689.738775
844.649364,1000,18689.738917
892.12646,1000,18689.739214
557.510528,1000,18689.749964
921.928163,1000,18707.910728
929.95955,1000,18707.911805
984.266714,1000,18707.913002
811.154485,1000,18707.913096
